Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201708,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"13,098"
201708,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"3,473"
201708,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"3,343"
201708,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"21,806"
201708,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"21,034"
201708,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,"6,838"
201708,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,"6,869"
201708,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"136,285"
201708,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"136,379"
201708,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,403"
201708,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"2,250"
201708,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"3,520"
201708,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"171,524"
201708,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"169,277"
201708,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,139
201708,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"10,311"
201708,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"10,661"
201708,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"9,973"
201708,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"9,965"
201708,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,"6,324"
201708,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,"5,589"
201708,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Deplaned,Other,International,G,"2,525"
201708,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Enplaned,Other,International,G,"2,298"
201708,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,"10,318"
201708,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,"9,456"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"16,959"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"21,103"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,International,G,"1,734"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,"329,336"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,"334,397"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,5
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"557,002"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"543,516"
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,29
201708,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"102,939"
201708,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"88,649"
201708,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,609
201708,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"7,415"
201708,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"6,163"
201708,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,779
201708,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,372
201708,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,"14,213"
201708,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,"4,693"
201708,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"13,945"
201708,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"21,009"
201708,United Airlines,UA,United Airlines,UA,International,Central America,Deplaned,Other,International,G,62
201708,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"49,561"
201708,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"47,217"
201708,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,E,523
201708,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,"1,124"
201708,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"27,653"
201708,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"3,772"
201708,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,"1,235"
201708,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,"19,429"
201708,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,"6,246"
201708,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,"5,942"
201708,United Airlines,UA,United Airlines,UA,International,South America,Deplaned,Other,International,G,81
201708,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"236,923"
201708,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"233,852"
201708,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"4,500"
201708,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"3,582"
201708,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"15,170"
201708,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"14,990"
201708,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,"4,553"
201708,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Enplaned,Low Fare,International,A,"3,285"
201708,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,A,"8,403"
201708,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,G,"8,982"
201708,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,G,"12,038"
201708,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,G,"11,736"
201708,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,"3,871"
201708,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,"3,837"
201709,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,"7,568"
201709,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,"7,805"
201709,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"11,552"
201709,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"10,805"
201709,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,"9,419"
201709,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,"9,667"
201709,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"41,515"
201709,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"45,306"
201709,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"9,787"
201709,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"9,131"
201709,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"19,768"
201709,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,"20,455"
201709,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,"5,201"
201709,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,"5,621"
201709,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,"8,880"
201709,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,"8,638"
201709,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,"1,639"
201709,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,"1,695"
201709,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"10,058"
201709,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"3,488"
201709,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,"52,745"
201709,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,"55,803"
201709,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,"9,367"
201709,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,"9,449"
201709,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,"7,058"
201709,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,"6,993"
201709,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,"50,176"
201709,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,"58,275"
201709,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"100,501"
201709,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"96,717"
201709,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,"8,233"
201709,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,"6,340"
201709,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,"20,438"
201709,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,"21,269"
201709,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,"6,628"
201709,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,"5,950"
201709,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,"17,362"
201709,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,"17,445"
201709,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,"10,029"
201709,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,"9,375"
201709,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,"9,610"
201709,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,"8,890"
201709,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,"9,492"
201709,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,"8,793"
201709,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"3,821"
201709,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"3,258"
201709,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"22,680"
201709,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"22,007"
201709,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"151,979"
201709,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"168,652"
201709,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,"15,806"
201709,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"13,816"
201709,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,"10,450"
201709,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,"9,968"
201709,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,"2,494"
201709,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,"2,858"
201709,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,"3,024"
201709,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,"2,501"
201709,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"26,797"
201709,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"26,462"
201709,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"15,292"
201709,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"15,949"
201709,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,901
201709,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"1,069"
201709,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,"1,783"
201709,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,"1,816"
201709,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"6,554"
201709,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"6,176"
201709,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"4,074"
201709,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"3,623"
201709,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"63,404"
201709,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"66,150"
201709,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"14,491"
201709,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"14,819"
201709,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"14,098"
201709,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"10,785"
201709,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"23,010"
201709,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"23,031"
201709,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"9,405"
201709,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"8,624"
201709,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,"8,541"
201709,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,"8,175"
201709,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"6,912"
201709,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"6,288"
201709,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"13,272"
201709,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"12,209"
201709,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"17,217"
201709,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"16,631"
201709,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,"9,872"
201709,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,"10,112"
201709,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"126,429"
201709,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"124,590"
201709,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,329"
201709,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"3,687"
201709,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"4,788"
201709,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"160,425"
